Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
1892060;19;01/11/2011 07:15;Strada Urbana;VIA GIUSEPPE TAVERNA;da specificare;;;;fronte civ. 36;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;Ore Diurne;0;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
1892060;19;01/11/2011 07:15;Strada Urbana;VIA GIUSEPPE TAVERNA;da specificare;;;;fronte civ. 36;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;Ore Diurne;0;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso;
1892061;11;01/11/2011 10:15;Strada Urbana;VIA OSTIENSE;in prossimità;;del civico n. ;56;;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;1;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesistente;
1892061;11;01/11/2011 10:15;Strada Urbana;VIA OSTIENSE;in prossimità;;del civico n. ;56;;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;1;;;-1;2;Velocipede;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Utilizzato;Inesistente;
1892062;15;01/11/2011 20:10;Strada Urbana;VIALE GUGLIELMO MARCONI;all'intersezione con;VIA FEDERICO ENRIQUES;VIA FEDERICO ENRIQUES;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;0;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Utilizzato;Inesistente;
1892062;15;01/11/2011 20:10;Strada Urbana;VIALE GUGLIELMO MARCONI;all'intersezione con;VIA FEDERICO ENRIQUES;VIA FEDERICO ENRIQUES;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;0;0;0;2;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesistente;
1892063;8;01/11/2011 21:30;Strada Urbana;VIA GIARRE;all'intersezione con;VIA CASTELVETRANO;VIA CASTELVETRANO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;0;0;0;1;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Utilizzato;Inesistente;
1892065;8;01/11/2011 05:37;Strada Urbana;VIA GIUSEPPE MACCHI;in prossimità;;del civico n. ;56;;Veicolo in marcia contro ostacolo fisso;Curva a visuale libera;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Buona;Sufficiente;0;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
1892065;8;01/11/2011 05:37;Strada Urbana;VIA GIUSEPPE MACCHI;in prossimità;;del civico n. ;56;;Veicolo in marcia contro ostacolo fisso;Curva a visuale libera;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Buona;Sufficiente;0;0;0;2;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso;
1892066;8;01/11/2011 10:15;Strada Urbana;VIA CASILINA;da specificare;;;;"fermata trenino ""Torre Maura""binario dir RM centro";Investimento di pedone;Rettilineo;Una carreggiata a doppio senso;Asciutto;Inghiaiata;Assente;Sereno;Normale;Sufficiente;Ore Diurne;0;1;0;1;;;-1;;;;Pedone;M;Prognosi riservata;0;NON DECEDUTO;;;
1892066;8;01/11/2011 10:15;Strada Urbana;VIA CASILINA;da specificare;;;;"fermata trenino ""Torre Maura""binario dir RM centro";Investimento di pedone;Rettilineo;Una carreggiata a doppio senso;Asciutto;Inghiaiata;Assente;Sereno;Normale;Sufficiente;Ore Diurne;0;1;0;1;;;-1;1;Vettura tranviaria;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente;
1892067;8;02/11/2011 02:50;Strada Urbana;VIA GIARRATANA;da specificare;;;;"entrata Metro ""C""";Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Sufficiente;Sufficiente;2;0;0;0;;;-1;1;Autovettura di polizia;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Esente;Inesistente;
1892067;8;02/11/2011 02:50;Strada Urbana;VIA GIARRATANA;da specificare;;;;"entrata Metro ""C""";Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Sufficiente;Sufficiente;2;0;0;0;;;-1;1;Autovettura di polizia;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;Esente;Inesistente;
1892068;9;01/11/2011 03:00;Strada Urbana;VIA MESTRE;da specificare;;;;fr.te civ. 18;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;0;0;0;3;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente;
1892068;9;01/11/2011 03:00;Strada Urbana;VIA MESTRE;da specificare;;;;fr.te civ. 18;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;0;0;0;3;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesistente;
1892068;9;01/11/2011 03:00;Strada Urbana;VIA MESTRE;da specificare;;;;fr.te civ. 18;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;0;0;0;3;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesistente;
1892069;6;01/11/2011 09:30;Strada Urbana;VIA CASILINA;da specificare;;;;altezza VIA CAPUA;Tamponamento Multiplo;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;3;0;0;1;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesistente;
1892069;6;01/11/2011 09:30;Strada Urbana;VIA CASILINA;da specificare;;;;altezza VIA CAPUA;Tamponamento Multiplo;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;3;0;0;1;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesistente;
1892069;6;01/11/2011 09:30;Strada Urbana;VIA CASILINA;da specificare;;;;altezza VIA CAPUA;Tamponamento Multiplo;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;3;0;0;1;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente;
1892069;6;01/11/2011 09:30;Strada Urbana;VIA CASILINA;da specificare;;;;altezza VIA CAPUA;Tamponamento Multiplo;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;3;0;0;1;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;Utilizzato;Inesistente;
1892071;8;02/11/2011 03:42;Provinciale entro l'abitato;VIA TUSCOLANA;in prossimità;;del civico n. ;624;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;Sufficiente;0;0;2;0;;;-1;1;Ciclomotore con passeggero;In marcia / fermata / arresto;Passeggero;F;Prognosi riservata;0;DECEDUTO ENTRO IL TERZO GIORNO;Utilizzato;Inesistente;
1892071;8;02/11/2011 03:42;Provinciale entro l'abitato;VIA TUSCOLANA;in prossimità;;del civico n. ;624;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;Sufficiente;0;0;2;0;;;-1;1;Ciclomotore con passeggero;In marcia / fermata / arresto;Conducente;M;Deceduto sul posto;-1;;Utilizzato;Inesistente;
1892072;19;01/11/2011 20:20;Strada Urbana;VIA DELLA BALDUINA;all'intersezione con;VIA MASSIMI;VIA MASSIMI;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Buona;Sufficiente;0;0;0;3;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
1892072;19;01/11/2011 20:20;Strada Urbana;VIA DELLA BALDUINA;all'intersezione con;VIA MASSIMI;VIA MASSIMI;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Buona;Sufficiente;0;0;0;3;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
1892072;19;01/11/2011 20:20;Strada Urbana;VIA DELLA BALDUINA;all'intersezione con;VIA MASSIMI;VIA MASSIMI;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Buona;Sufficiente;0;0;0;3;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesistente;
1892073;8;01/11/2011 15:45;Strada Urbana;VIA SAN FILI;in prossimità;;del palo luce n. ;1;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;Ore Diurne;0;0;0;1;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente;
1892075;6;01/11/2011 22:40;Strada Urbana;VIA TIBURTINA;all'intersezione semaforizzata con;VIA DI PORTONACCIO;VIA DI PORTONACCIO;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;4;0;0;1;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso;
1892075;6;01/11/2011 22:40;Strada Urbana;VIA TIBURTINA;all'intersezione semaforizzata con;VIA DI PORTONACCIO;VIA DI PORTONACCIO;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;4;0;0;1;;;-1;2;Autovettura di polizia;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Esente;Inesistente;
1892075;6;01/11/2011 22:40;Strada Urbana;VIA TIBURTINA;all'intersezione semaforizzata con;VIA DI PORTONACCIO;VIA DI PORTONACCIO;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;4;0;0;1;;;-1;2;Autovettura di polizia;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;Esente;Inesistente;
1892075;6;01/11/2011 22:40;Strada Urbana;VIA TIBURTINA;all'intersezione semaforizzata con;VIA DI PORTONACCIO;VIA DI PORTONACCIO;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;4;0;0;1;;;-1;3;Autovettura di polizia;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Esente;Inesistente;
1892075;6;01/11/2011 22:40;Strada Urbana;VIA TIBURTINA;all'intersezione semaforizzata con;VIA DI PORTONACCIO;VIA DI PORTONACCIO;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;4;0;0;1;;;-1;3;Autovettura di polizia;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;Esente;Inesistente;
1892077;9;01/11/2011 21:20;Strada Urbana;VIA DELLE CAVE;da specificare;;;;pross. intersezione semaforica via Rocca di Papa;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;1;0;0;5;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesistente;
1892077;9;01/11/2011 21:20;Strada Urbana;VIA DELLE CAVE;da specificare;;;;pross. intersezione semaforica via Rocca di Papa;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;1;0;0;5;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente;
1892077;9;01/11/2011 21:20;Strada Urbana;VIA DELLE CAVE;da specificare;;;;pross. intersezione semaforica via Rocca di Papa;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;1;0;0;5;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Ricoverato;0;NON DECEDUTO;Non accertato;Inesploso;
1892077;9;01/11/2011 21:20;Strada Urbana;VIA DELLE CAVE;da specificare;;;;pross. intersezione semaforica via Rocca di Papa;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;1;0;0;5;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesistente;
1892077;9;01/11/2011 21:20;Strada Urbana;VIA DELLE CAVE;da specificare;;;;pross. intersezione semaforica via Rocca di Papa;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;1;0;0;5;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesistente;
1892077;9;01/11/2011 21:20;Strada Urbana;VIA DELLE CAVE;da specificare;;;;pross. intersezione semaforica via Rocca di Papa;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;1;0;0;5;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesistente;
1892083;7;01/11/2011 19:45;Strada Urbana;VIALE PALMIRO TOGLIATTI;in corrispondenza;;del palo luce n. ;372;;Investimento di pedone;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Insufficiente;Insufficiente;1;0;0;1;;;-1;;;;Pedone;M;Rimandato;0;NON DECEDUTO;;;
1892083;7;01/11/2011 19:45;Strada Urbana;VIALE PALMIRO TOGLIATTI;in corrispondenza;;del palo luce n. ;372;;Investimento di pedone;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Insufficiente;Insufficiente;1;0;0;1;;;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesploso;
1892088;13;01/11/2011 15:55;Strada Urbana;VIA DELLE BALENIERE;all'intersezione con;VIA DELLE CANARIE;VIA DELLE CANARIE;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;4;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
1892088;13;01/11/2011 15:55;Strada Urbana;VIA DELLE BALENIERE;all'intersezione con;VIA DELLE CANARIE;VIA DELLE CANARIE;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;4;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso;
1892088;13;01/11/2011 15:55;Strada Urbana;VIA DELLE BALENIERE;all'intersezione con;VIA DELLE CANARIE;VIA DELLE CANARIE;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;4;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso;
1892088;13;01/11/2011 15:55;Strada Urbana;VIA DELLE BALENIERE;all'intersezione con;VIA DELLE CANARIE;VIA DELLE CANARIE;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;4;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso;
1892088;13;01/11/2011 15:55;Strada Urbana;VIA DELLE BALENIERE;all'intersezione con;VIA DELLE CANARIE;VIA DELLE CANARIE;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;4;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso;
1892089;13;01/11/2011 11:00;Strada Urbana;VIA DEI PESCATORI;all'intersezione con;VIALE DELLA VILLA DI PLINIO;VIALE DELLA VILLA DI PLINIO;;;Tamponamento Multiplo;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;2;0;0;8;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
1892089;13;01/11/2011 11:00;Strada Urbana;VIA DEI PESCATORI;all'intersezione con;VIALE DELLA VILLA DI PLINIO;VIALE DELLA VILLA DI PLINIO;;;Tamponamento Multiplo;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;2;0;0;8;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso;
1892089;13;01/11/2011 11:00;Strada Urbana;VIA DEI PESCATORI;all'intersezione con;VIALE DELLA VILLA DI PLINIO;VIALE DELLA VILLA DI PLINIO;;;Tamponamento Multiplo;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;2;0;0;8;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso;
1892089;13;01/11/2011 11:00;Strada Urbana;VIA DEI PESCATORI;all'intersezione con;VIALE DELLA VILLA DI PLINIO;VIALE DELLA VILLA DI PLINIO;;;Tamponamento Multiplo;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;2;0;0;8;;;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso;
1892089;13;01/11/2011 11:00;Strada Urbana;VIA DEI PESCATORI;all'intersezione con;VIALE DELLA VILLA DI PLINIO;VIALE DELLA VILLA DI PLINIO;;;Tamponamento Multiplo;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;2;0;0;8;;;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso;
1892089;13;01/11/2011 11:00;Strada Urbana;VIA DEI PESCATORI;all'intersezione con;VIALE DELLA VILLA DI PLINIO;VIALE DELLA VILLA DI PLINIO;;;Tamponamento Multiplo;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;2;0;0;8;;;-1;3;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso;
1892089;13;01/11/2011 11:00;Strada Urbana;VIA DEI PESCATORI;all'intersezione con;VIALE DELLA VILLA DI PLINIO;VIALE DELLA VILLA DI PLINIO;;;Tamponamento Multiplo;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;2;0;0;8;;;-1;3;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso;
1892089;13;01/11/2011 11:00;Strada Urbana;VIA DEI PESCATORI;all'intersezione con;VIALE DELLA VILLA DI PLINIO;VIALE DELLA VILLA DI PLINIO;;;Tamponamento Multiplo;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;2;0;0;8;;;-1;3;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso;
1892089;13;01/11/2011 11:00;Strada Urbana;VIA DEI PESCATORI;all'intersezione con;VIALE DELLA VILLA DI PLINIO;VIALE DELLA VILLA DI PLINIO;;;Tamponamento Multiplo;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;2;0;0;8;;;-1;4;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
1892089;13;01/11/2011 11:00;Strada Urbana;VIA DEI PESCATORI;all'intersezione con;VIALE DELLA VILLA DI PLINIO;VIALE DELLA VILLA DI PLINIO;;;Tamponamento Multiplo;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;2;0;0;8;;;-1;4;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;Non accertato;Inesistente;
